"1849:6",1849,"cwt",6,12,127,9.44881889763779
"1849:6",1849,"South",6,12,127,9.44881889763779
"1849:6",1849,"SHIPPING",6,11,127,8.66141732283465
"1849:6",1849,"ship",6,11,127,8.66141732283465
"1849:6",1849,"Europe",6,9,127,7.08661417322835
"1849:6",1849,"present",6,9,127,7.08661417322835
"1849:6",1849,"REPORT",6,9,127,7.08661417322835
"1849:6",1849,"CALCUTTA",6,8,127,6.2992125984252
"1849:6",1849,"Sago",6,8,127,6.2992125984252
"1849:6",1849,"Macao",6,8,127,6.2992125984252
"1849:6",1849,"demand",6,8,127,6.2992125984252
"1849:6",1849,"European",6,7,127,5.51181102362205
"1849:6",1849,"Junks",6,7,127,5.51181102362205
"1849:6",1849,"China",6,7,127,5.51181102362205
"1849:6",1849,"Goan",6,7,127,5.51181102362205
"1849:6",1849,"LONDON",6,7,127,5.51181102362205
"1849:6",1849,"received",6,6,127,4.7244094488189
"1849:6",1849,"ARRIVALS",6,6,127,4.7244094488189
"1849:6",1849,"HARBOUR",6,6,127,4.7244094488189
"1849:6",1849,"morning",6,6,127,4.7244094488189
"1849:6",1849,"Brit",6,6,127,4.7244094488189
"1849:6",1849,"Sir",6,6,127,4.7244094488189
"1849:6",1849,"steamer",6,6,127,4.7244094488189
"1849:6",1849,"Phillip",6,6,127,4.7244094488189
"1849:6",1849,"brig",6,6,127,4.7244094488189
"1849:6",1849,"Ist",6,6,127,4.7244094488189
"1849:6",1849,"Adelaide",6,6,127,4.7244094488189
"1849:6",1849,"WEEKLY",6,6,127,4.7244094488189
"1849:6",1849,"Rachman",6,6,127,4.7244094488189
"1849:6",1849,"REPORTS",6,6,127,4.7244094488189
"1849:6",1849,"GOODS",6,5,127,3.93700787401575
"1849:6",1849,"Madras",6,5,127,3.93700787401575
"1849:6",1849,"spoken",6,5,127,3.93700787401575
"1849:6",1849,"tlie",6,5,127,3.93700787401575
"1849:6",1849,"wood",6,5,127,3.93700787401575
"1849:6",1849,"Bintang",6,5,127,3.93700787401575
"1849:6",1849,"Port",6,5,127,3.93700787401575
"1849:6",1849,"Bass",6,5,127,3.93700787401575
"1849:6",1849,"arrived",6,5,127,3.93700787401575
"1849:6",1849,"continues",6,5,127,3.93700787401575
"1849:6",1849,"account",6,5,127,3.93700787401575
"1849:6",1849,"Good",6,5,127,3.93700787401575
"1849:7",1849,"bark",7,88,276,31.8840579710145
"1849:7",1849,"Calcutta",7,77,276,27.8985507246377
"1849:7",1849,"SHIPPING",7,72,276,26.0869565217391
"1849:7",1849,"ship",7,66,276,23.9130434782609
"1849:7",1849,"Brit",7,66,276,23.9130434782609
"1849:7",1849,"brig",7,62,276,22.463768115942
"1849:7",1849,"Bombay",7,53,276,19.2028985507246
"1849:7",1849,"cwt",7,50,276,18.1159420289855
"1849:7",1849,"Captain",7,44,276,15.9420289855072
"1849:7",1849,"HARBOUR",7,43,276,15.5797101449275
"1849:7",1849,"sight",7,37,276,13.4057971014493
"1850:3",1850,"Sir",3,17,122,13.9344262295082
"1850:3",1850,"following",3,15,122,12.2950819672131
"1850:3",1850,"CHINA",3,13,122,10.655737704918
"1850:3",1850,"Captain",3,11,122,9.01639344262295
"1850:3",1850,"China",3,11,122,9.01639344262295
"1850:3",1850,"announce",3,10,122,8.19672131147541
"1850:3",1850,"BORNEO",3,10,122,8.19672131147541
"1850:3",1850,"received",3,9,122,7.37704918032787
"1850:3",1850,"arrival",3,8,122,6.55737704918033
"1850:3",1850,"intelligence",3,8,122,6.55737704918033
"1850:3",1850,"Borneo",3,8,122,6.55737704918033
"1850:3",1850,"Brooke",3,8,122,6.55737704918033
"1850:3",1850,"Ihe",3,7,122,5.73770491803279
"1850:3",1850,"steamer",3,7,122,5.73770491803279
"1850:3",1850,"attention",3,7,122,5.73770491803279
"1850:3",1850,"Hongkong",3,7,122,5.73770491803279
"1850:3",1850,"upon",3,7,122,5.73770491803279
"1850:3",1850,"brought",3,6,122,4.91803278688525
"1850:3",1850,"CALCUTTA",3,6,122,4.91803278688525
"1850:3",1850,"letter",3,6,122,4.91803278688525
"1850:3",1850,"James",3,6,122,4.91803278688525
"1850:3",1850,"passengers",3,6,122,4.91803278688525
"1850:3",1850,"morning",3,6,122,4.91803278688525
"1850:3",1850,"London",3,6,122,4.91803278688525
"1850:3",1850,"arrived",3,6,122,4.91803278688525
"1850:3",1850,"great",3,6,122,4.91803278688525
"1850:3",1850,"ship",3,6,122,4.91803278688525
"1850:3",1850,"days",3,5,122,4.0983606557377
"1850:3",1850,"CALIFORNIA",3,5,122,4.0983606557377
"1850:3",1850,"tho",3,5,122,4.0983606557377
"1850:3",1850,"Calcutta",3,5,122,4.0983606557377
"1850:3",1850,"late",3,5,122,4.0983606557377
"1850:3",1850,"pirates",3,5,122,4.0983606557377
"1850:3",1850,"Governor",3,5,122,4.0983606557377
"1850:3",1850,"Ist",3,5,122,4.0983606557377
"1850:3",1850,"California",3,5,122,4.0983606557377
"1850:3",1850,"MAIL",3,5,122,4.0983606557377
"1850:3",1850,"Oriental",3,5,122,4.0983606557377
"1850:4",1850,"announce",4,48,145,33.1034482758621
"1850:4",1850,"following",4,47,145,32.4137931034483
"1850:4",1850,"passengers",4,41,145,28.2758620689655
"1850:4",1850,"arrival",4,39,145,26.8965517241379
"1850:4",1850,"Sir",4,25,145,17.2413793103448
"1850:4",1850,"received",4,16,145,11.0344827586207
"1850:4",1850,"China",4,15,145,10.3448275862069
"1850:4",1850,"Hongkong",4,14,145,9.6551724137931
"1850:4",1850,"Captain",4,13,145,8.96551724137931
"1850:4",1850,"place",4,11,145,7.58620689655172
"1850:4",1850,"departure",4,11,145,7.58620689655172
"1850:5",1850,"received",5,14,115,12.1739130434783
"1850:5",1850,"journals",5,11,115,9.56521739130435
"1850:5",1850,"Calcutta",5,10,115,8.69565217391304
"1850:5",1850,"following",5,9,115,7.82608695652174
"1850:5",1850,"Bombay",5,9,115,7.82608695652174
"1850:5",1850,"arrived",5,9,115,7.82608695652174
"1850:5",1850,"days",5,8,115,6.95652173913043
"1850:5",1850,"passengers",5,8,115,6.95652173913043
"1850:5",1850,"present",5,8,115,6.95652173913043
"1850:5",1850,"Captain",5,8,115,6.95652173913043
"1850:5",1850,"Hongkong",5,8,115,6.95652173913043
"1850:5",1850,"announce",5,7,115,6.08695652173913
"1850:5",1850,"Sir",5,7,115,6.08695652173913
"1850:5",1850,"arrival",5,7,115,6.08695652173913
"1850:5",1850,"public",5,7,115,6.08695652173913
"1850:5",1850,"CALCUTTA",5,6,115,5.21739130434783
"1850:5",1850,"tlie",5,6,115,5.21739130434783
"1850:5",1850,"CHINA",5,6,115,5.21739130434783
"1850:5",1850,"Ihe",5,6,115,5.21739130434783
"1850:5",1850,"lie",5,6,115,5.21739130434783
"1850:5",1850,"advices",5,5,115,4.34782608695652
"1850:5",1850,"Steam",5,5,115,4.34782608695652
"1850:5",1850,"brought",5,5,115,4.34782608695652
"1850:5",1850,"ship",5,5,115,4.34782608695652
"1850:5",1850,"papers",5,5,115,4.34782608695652
"1850:5",1850,"Steamer",5,5,115,4.34782608695652
"1850:5",1850,"accounts",5,5,115,4.34782608695652
"1850:5",1850,"issue",5,5,115,4.34782608695652
"1850:5",1850,"Governor",5,5,115,4.34782608695652
"1850:5",1850,"French",5,5,115,4.34782608695652
"1850:5",1850,"vessel",5,5,115,4.34782608695652
"1850:5",1850,"little",5,4,115,3.47826086956522
"1850:5",1850,"board",5,4,115,3.47826086956522
"1850:5",1850,"tho",5,4,115,3.47826086956522
"1850:5",1850,"English",5,4,115,3.47826086956522
"1850:5",1850,"BOMBAY",5,4,115,3.47826086956522
"1850:5",1850,"sciences",5,4,115,3.47826086956522
"1850:5",1850,"annex",5,4,115,3.47826086956522
"1850:5",1850,"taken",5,4,115,3.47826086956522
"1850:5",1850,"llie",5,4,115,3.47826086956522
"1850:5",1850,"King",5,4,115,3.47826086956522
"1850:5",1850,"question",5,4,115,3.47826086956522
"1850:5",1850,"great",5,4,115,3.47826086956522
"1850:5",1850,"Chinese",5,4,115,3.47826086956522
"1850:5",1850,"inst",5,4,115,3.47826086956522
"1850:5",1850,"China",5,4,115,3.47826086956522
"1850:5",1850,"upon",5,4,115,3.47826086956522
"1850:5",1850,"less",5,4,115,3.47826086956522
"1850:5",1850,"believed",5,3,115,2.60869565217391
"1850:5",1850,"Queen",5,3,115,2.60869565217391
"1850:5",1850,"inhabitants",5,3,115,2.60869565217391
"1850:5",1850,"reached",5,3,115,2.60869565217391
"1850:5",1850,"another",5,3,115,2.60869565217391
"1850:5",1850,"report",5,3,115,2.60869565217391
"1850:5",1850,"Aberdeen",5,3,115,2.60869565217391
"1850:5",1850,"Gazette",5,3,115,2.60869565217391
"1850:5",1850,"James",5,3,115,2.60869565217391
"1850:5",1850,"old",5,3,115,2.60869565217391
"1850:5",1850,"proceed",5,3,115,2.60869565217391
"1850:5",1850,"way",5,3,115,2.60869565217391
"1850:5",1850,"head",5,3,115,2.60869565217391
"1850:5",1850,"tin",5,3,115,2.60869565217391
"1850:5",1850,"must",5,3,115,2.60869565217391
"1850:5",1850,"port",5,3,115,2.60869565217391
"1850:5",1850,"appear",5,3,115,2.60869565217391
"1850:5",1850,"Malacca",5,3,115,2.60869565217391
"1850:5",1850,"Ship",5,3,115,2.60869565217391
"1850:5",1850,"city",5,3,115,2.60869565217391
"1850:5",1850,"contemporary",5,3,115,2.60869565217391
"1850:5",1850,"Ihc",5,3,115,2.60869565217391
"1850:5",1850,"Admiral",5,3,115,2.60869565217391
"1850:5",1850,"steamer",5,3,115,2.60869565217391
"1850:5",1850,"lor",5,3,115,2.60869565217391
"1850:5",1850,"ARRIVAL",5,3,115,2.60869565217391
"1850:5",1850,"returned",5,3,115,2.60869565217391
"1850:5",1850,"list",5,3,115,2.60869565217391
"1850:5",1850,"large",5,3,115,2.60869565217391
"1850:5",1850,"published",5,3,115,2.60869565217391
"1850:5",1850,"good",5,3,115,2.60869565217391
"1850:5",1850,"entire",5,3,115,2.60869565217391
"1850:5",1850,"part",5,3,115,2.60869565217391
"1850:5",1850,"set",5,3,115,2.60869565217391
"1850:5",1850,"see",5,3,115,2.60869565217391
"1850:5",1850,"drs",5,3,115,2.60869565217391
"1850:5",1850,"purpose",5,3,115,2.60869565217391
"1850:5",1850,"early",5,3,115,2.60869565217391
"1850:5",1850,"Pinang",5,3,115,2.60869565217391
"1850:5",1850,"Uie",5,3,115,2.60869565217391
"1850:5",1850,"MAIL",5,3,115,2.60869565217391
"1850:5",1850,"called",5,3,115,2.60869565217391
"1850:5",1850,"continued",5,3,115,2.60869565217391
"1850:5",1850,"consideration",5,3,115,2.60869565217391
"1850:5",1850,"Oriental",5,3,115,2.60869565217391
"1850:5",1850,"Treasure",5,3,115,2.60869565217391
"1850:5",1850,"ihe",5,3,115,2.60869565217391
"1850:5",1850,"means",5,3,115,2.60869565217391
"1850:5",1850,"neither",5,3,115,2.60869565217391
"1850:5",1850,"instant",5,3,115,2.60869565217391
"1850:5",1850,"General",5,3,115,2.60869565217391
"1850:5",1850,"loss",5,3,115,2.60869565217391
"1850:5",1850,"much",5,3,115,2.60869565217391
"1850:6",1850,"following",6,12,103,11.6504854368932
"1850:6",1850,"never",6,9,103,8.7378640776699
"1850:6",1850,"Calcutta",6,8,103,7.76699029126214
"1850:6",1850,"public",6,8,103,7.76699029126214
"1850:6",1850,"brought",6,7,103,6.79611650485437
"1850:6",1850,"CALCUTTA",6,7,103,6.79611650485437
"1850:6",1850,"much",6,7,103,6.79611650485437
"1850:6",1850,"Sir",6,7,103,6.79611650485437
"1850:6",1850,"China",6,6,103,5.8252427184466
"1850:6",1850,"case",6,6,103,5.8252427184466
"1850:6",1850,"taken",6,6,103,5.8252427184466
"1850:6",1850,"Captain",6,6,103,5.8252427184466
"1850:6",1850,"present",6,6,103,5.8252427184466
"1850:6",1850,"BORNEO",6,6,103,5.8252427184466
"1850:6",1850,"India",6,5,103,4.85436893203883
"1850:6",1850,"European",6,5,103,4.85436893203883
"1850:6",1850,"without",6,5,103,4.85436893203883
"1850:6",1850,"lor",6,5,103,4.85436893203883
"1850:6",1850,"done",6,5,103,4.85436893203883
"1850:6",1850,"lie",6,5,103,4.85436893203883
"1850:6",1850,"bales",6,5,103,4.85436893203883
"1850:6",1850,"Ist",6,5,103,4.85436893203883
"1850:6",1850,"England",6,5,103,4.85436893203883
"1850:6",1850,"upon",6,5,103,4.85436893203883
"1850:6",1850,"four",6,4,103,3.88349514563107
"1850:6",1850,"whose",6,4,103,3.88349514563107
"1850:6",1850,"another",6,4,103,3.88349514563107
"1850:6",1850,"TRADE",6,4,103,3.88349514563107
"1850:6",1850,"interest",6,4,103,3.88349514563107
"1850:6",1850,"tlie",6,4,103,3.88349514563107
"1850:6",1850,"Bullion",6,4,103,3.88349514563107
"1850:6",1850,"BOMBAY",6,4,103,3.88349514563107
"1850:6",1850,"Ihe",6,4,103,3.88349514563107
"1850:6",1850,"general",6,4,103,3.88349514563107
"1850:6",1850,"month",6,4,103,3.88349514563107
"1850:6",1850,"EDITOR",6,4,103,3.88349514563107
"1850:6",1850,"Bombay",6,4,103,3.88349514563107
"1850:6",1850,"long",6,4,103,3.88349514563107
"1850:6",1850,"line",6,4,103,3.88349514563107
"1850:6",1850,"ihe",6,4,103,3.88349514563107
"1850:6",1850,"Ceylon",6,4,103,3.88349514563107
"1850:6",1850,"placed",6,4,103,3.88349514563107
"1850:6",1850,"Act",6,4,103,3.88349514563107
"1850:6",1850,"second",6,3,103,2.9126213592233
"1850:6",1850,"Lord",6,3,103,2.9126213592233
"1850:6",1850,"crew",6,3,103,2.9126213592233
"1850:6",1850,"vessels",6,3,103,2.9126213592233
"1850:6",1850,"given",6,3,103,2.9126213592233
"1850:6",1850,"report",6,3,103,2.9126213592233
"1850:6",1850,"subject",6,3,103,2.9126213592233
"1850:6",1850,"Communicated",6,3,103,2.9126213592233
"1850:6",1850,"several",6,3,103,2.9126213592233
"1850:6",1850,"tho",6,3,103,2.9126213592233
"1850:6",1850,"Charles",6,3,103,2.9126213592233
"1850:6",1850,"American",6,3,103,2.9126213592233
"1850:6",1850,"appear",6,3,103,2.9126213592233
"1850:6",1850,"useful",6,3,103,2.9126213592233
"1850:6",1850,"heart",6,3,103,2.9126213592233
"1850:6",1850,"Ship",6,3,103,2.9126213592233
"1850:6",1850,"still",6,3,103,2.9126213592233
"1850:6",1850,"place",6,3,103,2.9126213592233
"1850:6",1850,"Royal",6,3,103,2.9126213592233
"1850:6",1850,"little",6,3,103,2.9126213592233
"1850:6",1850,"form",6,3,103,2.9126213592233
"1850:6",1850,"contemporary",6,3,103,2.9126213592233
"1850:6",1850,"article",6,3,103,2.9126213592233
"1850:6",1850,"many",6,3,103,2.9126213592233
"1850:6",1850,"inquiry",6,3,103,2.9126213592233
"1850:6",1850,"Merchandize",6,3,103,2.9126213592233
"1850:6",1850,"London",6,3,103,2.9126213592233
"1850:6",1850,"Majesty",6,3,103,2.9126213592233
"1850:6",1850,"rather",6,3,103,2.9126213592233
"1850:6",1850,"trade",6,3,103,2.9126213592233
"1850:6",1850,"paper",6,3,103,2.9126213592233
"1850:6",1850,"alter",6,3,103,2.9126213592233
"1850:6",1850,"good",6,3,103,2.9126213592233
"1850:6",1850,"return",6,3,103,2.9126213592233
"1850:6",1850,"since",6,3,103,2.9126213592233
"1850:6",1850,"nothing",6,3,103,2.9126213592233
"1850:6",1850,"gold",6,3,103,2.9126213592233
"1850:6",1850,"find",6,3,103,2.9126213592233
"1850:6",1850,"PINANG",6,3,103,2.9126213592233
"1850:6",1850,"recently",6,3,103,2.9126213592233
"1850:6",1850,"arrived",6,3,103,2.9126213592233
"1850:6",1850,"question",6,3,103,2.9126213592233
"1850:6",1850,"age",6,3,103,2.9126213592233
"1850:6",1850,"results",6,3,103,2.9126213592233
"1850:6",1850,"young",6,3,103,2.9126213592233
"1850:6",1850,"Intelligence",6,3,103,2.9126213592233
"1850:6",1850,"account",6,3,103,2.9126213592233
"1850:6",1850,"Borneo",6,3,103,2.9126213592233
"1850:6",1850,"Brooke",6,3,103,2.9126213592233
"1850:6",1850,"Treasure",6,3,103,2.9126213592233
"1850:6",1850,"CEYLON",6,3,103,2.9126213592233
"1850:6",1850,"news",6,3,103,2.9126213592233
"1850:6",1850,"strange",6,3,103,2.9126213592233
"1850:6",1850,"success",6,3,103,2.9126213592233
"1850:6",1850,"Board",6,3,103,2.9126213592233
"1850:6",1850,"branch",6,3,103,2.9126213592233
"1850:6",1850,"Companys",6,3,103,2.9126213592233
"1850:6",1850,"advices",6,2,103,1.94174757281553
"1850:6",1850,"presents",6,2,103,1.94174757281553
"1850:6",1850,"every",6,2,103,1.94174757281553
"1850:6",1850,"FRANCE",6,2,103,1.94174757281553
"1850:6",1850,"succession",6,2,103,1.94174757281553
"1850:6",1850,"flag",6,2,103,1.94174757281553
"1850:6",1850,"occasioned",6,2,103,1.94174757281553
"1850:6",1850,"wreck",6,2,103,1.94174757281553
"1850:6",1850,"Queen",6,2,103,1.94174757281553
"1850:6",1850,"changes",6,2,103,1.94174757281553
"1850:6",1850,"Cholera",6,2,103,1.94174757281553
"1850:6",1850,"call",6,2,103,1.94174757281553
"1850:6",1850,"must",6,2,103,1.94174757281553
"1850:6",1850,"give",6,2,103,1.94174757281553
"1850:6",1850,"want",6,2,103,1.94174757281553
"1850:6",1850,"thing",6,2,103,1.94174757281553
"1850:6",1850,"Hie",6,2,103,1.94174757281553
"1850:6",1850,"Commercial",6,2,103,1.94174757281553
"1850:6",1850,"extract",6,2,103,1.94174757281553
"1850:6",1850,"misrepresentations",6,2,103,1.94174757281553
"1850:6",1850,"foundation",6,2,103,1.94174757281553
"1850:6",1850,"Cambridge",6,2,103,1.94174757281553
"1850:6",1850,"created",6,2,103,1.94174757281553
"1850:6",1850,"JAPAN",6,2,103,1.94174757281553
"1850:6",1850,"service",6,2,103,1.94174757281553
"1850:6",1850,"RAJAH",6,2,103,1.94174757281553
"1850:6",1850,"likely",6,2,103,1.94174757281553
"1850:6",1850,"fashion",6,2,103,1.94174757281553
"1850:6",1850,"seen",6,2,103,1.94174757281553
"1850:6",1850,"Bank",6,2,103,1.94174757281553
"1850:6",1850,"mouth",6,2,103,1.94174757281553
"1850:6",1850,"came",6,2,103,1.94174757281553
"1850:6",1850,"announce",6,2,103,1.94174757281553
"1850:6",1850,"coast",6,2,103,1.94174757281553
"1850:6",1850,"countries",6,2,103,1.94174757281553
"1850:6",1850,"full",6,2,103,1.94174757281553
"1850:6",1850,"John",6,2,103,1.94174757281553
"1850:6",1850,"away",6,2,103,1.94174757281553
"1850:6",1850,"men",6,2,103,1.94174757281553
"1850:6",1850,"however",6,2,103,1.94174757281553
"1850:6",1850,"cousin",6,2,103,1.94174757281553
"1850:6",1850,"country",6,2,103,1.94174757281553
"1850:6",1850,"com",6,2,103,1.94174757281553
"1850:6",1850,"appeared",6,2,103,1.94174757281553
"1850:6",1850,"tint",6,2,103,1.94174757281553
"1850:6",1850,"Ardaseer",6,2,103,1.94174757281553
"1850:6",1850,"Prussia",6,2,103,1.94174757281553
"1850:6",1850,"commerce",6,2,103,1.94174757281553
