"wordCol","yearCol","countCol"
"preserved",1985,1
"pulau",1985,1
"continues",1985,1
"wishes",1985,1
"songstress",1985,1
"surgeon",1985,1
"mild",1985,1
"categories",1985,1
"landscope",1985,3
"recreation",1985,1
"magic",1985,2
"literary",1985,1
"relived",1985,1
"notes",1985,1
"shock",1985,3
"michael",1985,1
"fewer",1985,2
"deals",1985,2
"tunnel",1985,1
"session",1985,1
"penguins",1985,1
"timeszone",1985,1
"ride",1985,2
"rebuts",1985,1
"ovens",1985,2
"smaller",1985,2
"pledge",1985,3
"goodies",1985,1
"folds",1985,1
"cds",1985,1
"copter",1985,1
"crop",1985,1
"rivers",1985,1
"cutsrates",1985,1
"singapores",1985,3
"picked",1985,2
"acid",1985,2
"climes",1985,1
"index",1985,18
"power",1985,5
"concessions",1985,1
"colonel",1985,1
"lamipak",1985,3
"access",1985,1
"paying",1985,1
"waiting",1985,3
"capital",1985,2
"firms",1985,10
"piped",1985,1
"exercise",1985,1
"scenery",1985,1
"brunei",1985,5
"hooligan",1985,1
"led",1985,1
"estates",1985,2
"degree",1985,2
"exchange",1985,11
"commercial",1985,1
"punch",1985,1
"leo",1985,1
"dressed",1985,1
"let",1985,3
"licence",1985,1
"others",1985,2
"sing",1985,2
"jockeys",1985,1
"birdman",1985,1
"great",1985,3
"talent",1985,1
"survivor",1985,1
"stellas",1985,1
"receive",1985,1
"involved",1985,1
"host",1985,1
"hudc",1985,2
"bugis",1985,4
"merger",1985,1
"molest",1985,1
"escaped",1985,1
"survey",1985,3
"defeat",1985,2
"chang",1985,1
"makes",1985,4
"maker",1985,1
"thats",1985,4
"holmes",1985,1
"named",1985,2
"jailer",1985,1
"apple",1985,1
"egypt",1985,1
"presidents",1985,2
"taxman",1985,1
"private",1985,10
"wit",1985,1
"names",1985,1
"scandal",1985,1
"festivals",1985,1
"nibbling",1985,1
"singing",1985,3
"gateway",1985,1
"confidence",1985,3
"cheered",1985,1
"links",1985,3
"hudson",1985,1
"recipe",1985,2
"ministers",1985,10
"next",1985,21
"mobilisation",1985,1
"few",1985,2
"zia",1985,1
"emerges",1985,1
"panel",1985,2
"asahi",1985,1
"belgian",1985,1
"parliament",1985,15
"started",1985,1
"becomes",1985,1
"bungalows",1985,1
"benchmark",1985,1
"sister",1985,1
"missile",1985,1
"trail",1985,2
"merlion",1985,1
"train",1985,1
"labourer",1985,1
"baby",1985,7
"ok",1985,1
"hongbao",1985,1
"women",1985,3
"majority",1985,1
"account",1985,2
"rice",1985,1
"extension",1985,1
"fulfils",1985,1
"sanctions",1985,2
"challenge",1985,2
"package",1985,4
"measures",1985,3
"oct",1985,2
"choh",1985,2
"freedom",1985,1
"meet",1985,11
"drops",1985,4
"didnt",1985,2
"battered",1985,1
"control",1985,6
"beijing",1985,7
"fringe",1985,1
"patrol",1985,1
"hasslefree",1985,1
"tax",1985,12
"mattar",1985,1
"pieces",1985,1
"high",1985,8
"reserves",1985,1
"something",1985,3
"woodlands",1985,1
"chic",1985,1
"sought",1985,2
"publicity",1985,1
"tan",1985,12
"rape",1985,3
"lamb",1985,1
"united",1985,1
"gce",1985,1
"daring",1985,2
"jails",1985,1
"sit",1985,3
"hongkong",1985,2
"thailands",1985,1
"carries",1985,1
"traders",1985,1
"reinstated",1985,1
"cabbies",1985,6
"winners",1985,1
"unites",1985,1
"contempt",1985,3
"bilingual",1985,2
"panic",1985,2
"stock",1985,6
"profile",1985,1
"blocks",1985,1
"attend",1985,2
"stop",1985,6
"waters",1985,1
"act",1985,9
"npa",1985,1
"collection",1985,1
"npb",1985,1
"normalcy",1985,1
"abuse",1985,1
"wilander",1985,1
"ties",1985,6
"marrow",1985,1
"concession",1985,1
"solidarity",1985,1
"syndrome",1985,1
"chasing",1985,1
"light",1985,3
"reagans",1985,1
"grails",1985,1
"provisional",1985,1
"chief",1985,15
"writ",1985,1
"martina",1985,2
"allow",1985,1
"takeaway",1985,1
"favourites",1985,1
"punggol",1985,1
"shareout",1985,1
"takers",1985,1
"ambition",1985,1
"move",1985,17
"meter",1985,1
"offences",1985,1
"gunman",1985,4
"motorcycle",1985,1
"cruise",1985,2
"pedal",1985,1
"contaminated",1985,1
"perfect",1985,3
"la",1985,2
"surgeons",1985,1
"sia",1985,13
"housewife",1985,5
"li",1985,1
"thieves",1985,1
"degrees",1985,1
"yesterdays",1985,2
"hijackers",1985,3
"holiday",1985,1
"skilled",1985,1
"crash",1985,5
"ntuc",1985,13
"practice",1985,1
"oranges",1985,1
"flash",1985,1
"courtroom",1985,1
"hands",1985,4
"front",1985,3
"flee",1985,1
"day",1985,12
"presidential",1985,1
"worlds",1985,2
"masters",1985,1
"shultzs",1985,1
"warned",1985,1
"university",1985,2
"eased",1985,1
"merge",1985,2
"peking",1985,1
"expels",1985,1
"hotline",1985,4
"eases",1985,1
"constraints",1985,1
"fare",1985,5
"chung",1985,1
"rojak",1985,1
"levy",1985,5
"related",1985,1
"society",1985,1
"books",1985,1
"rajivs",1985,1
"sexual",1985,1
"special",1985,7
"swimmers",1985,1
"actor",1985,2
"defend",1985,1
"chaos",1985,1
"strokes",1985,1
"mate",1985,1
"performs",1985,1
"mata",1985,1
"atlantis",1985,1
"cause",1985,4
"red",1985,4
"afford",1985,1
"shut",1985,1
"await",1985,2
"ipoh",1985,1
"canteens",1985,1
"tempo",1985,1
"embassy",1985,1
"ban",1985,2
"york",1985,2
"early",1985,1
"philip",1985,1
"chilli",1985,1
"tanker",1985,1
"yard",1985,1
"route",1985,2
"maths",1985,1
"keep",1985,8
"birthday",1985,1
"protagonists",1985,1
"barriers",1985,1
"retail",1985,2
"museum",1985,2
"south",1985,1
"crams",1985,2
"runme",1985,1
"touring",1985,2
"reaches",1985,2
"eeny",1985,1
"cheongs",1985,1
"twas",1985,1
"art",1985,10
"drowns",1985,1
"quality",1985,3
"avert",1985,1
"ancient",1985,1
"yugoslavs",1985,1
"festival",1985,2
"system",1985,9
"relations",1985,1
"priority",1985,3
"forgery",1985,1
"attack",1985,4
"maidens",1985,1
"jingle",1985,1
"final",1985,8
"beard",1985,1
"interests",1985,1
"vigorous",1985,1
"sealed",1985,1
"completed",1985,1
"nobody",1985,1
"israeli",1985,2
"blazers",1985,1
"applauds",1985,1
"boeing",1985,1
"loved",1985,1
"noguchi",1985,1
"teleview",1985,1
"boring",1985,1
"lion",1985,2
"claim",1985,1
"asean",1985,18
"patients",1985,2
"injured",1985,1
"adelene",1985,1
"distinctive",1985,1
"doctorate",1985,1
"twos",1985,1
"creditors",1985,2
"vengeful",1985,1
"chats",1985,1
"hairstyle",1985,1
"spotters",1985,1
"tide",1985,1
"need",1985,2
"handled",1985,1
"demonstration",1985,1
"sporeahs",1985,1
"angle",1985,1
"pupils",1985,2
"dallas",1985,1
"incentive",1985,1
"mustapha",1985,1
"shipyards",1985,1
"funds",1985,2
"jail",1985,6
"subject",1985,1
"persistence",1985,1
"soar",1985,1
"combat",1985,1
"centre",1985,5
"petrol",1985,6
"courtesy",1985,3
"vengeance",1985,1
"eight",1985,1
"mass",1985,1
"cabinet",1985,4
"payment",1985,1
"medan",1985,1
"probable",1985,1
"lee",1985,5
"ura",1985,3
"consequences",1985,1
"bargaining",1985,1
"alaskan",1985,1
"upset",1985,2
"disease",1985,2
"dent",1985,1
"proceedings",1985,1
"gesture",1985,1
"movie",1985,1
"businessman",1985,1
"uefa",1985,1
"gain",1985,1
"affair",1985,3
"scotts",1985,1
"violation",1985,2
"please",1985,2
"indoor",1985,1
"manchester",1985,2
"artificial",1985,1
"fear",1985,2
"feat",1985,1
"debate",1985,5
"staff",1985,8
"partners",1985,1
"taps",1985,1
"squeeze",1985,2
"hamburglar",1985,1
"jan",1985,1
"jal",1985,4
"planted",1985,1
"candidates",1985,1
"ayes",1985,1
"gradual",1985,1
"fuel",1985,1
"thousands",1985,1
"mortality",1985,1
"jackpot",1985,1
"slows",1985,1
"handle",1985,1
"hijacking",1985,1
"means",1985,2
"overall",1985,1
"joint",1985,1
"sues",1985,2
"words",1985,3
"exchanges",1985,1
"thrives",1985,1
"areas",1985,1
"queried",1985,1
"professors",1985,1
"committees",1985,1
"hiring",1985,1
"misguided",1985,1
"undergrad",1985,1
"taxes",1985,1
"teams",1985,3
"dispels",1985,1
"extremists",1985,1
"stuff",1985,1
"queries",1985,1
"rapped",1985,1
"fixed",1985,1
"viet",1985,6
"view",1985,1
"quake",1985,1
"prayers",1985,1
"acquired",1985,1
"national",1985,3
"freeze",1985,2
"computer",1985,4
"powder",1985,1
"revelations",1985,1
"checks",1985,2
"racket",1985,1
"unveils",1985,2
"harian",1985,1
"awaits",1985,1
"vicars",1985,1
"closes",1985,2
"owest",1985,1
"destiny",1985,1
"closet",1985,1
"nuclear",1985,1
"teng",1985,7
"discounts",1985,1
"state",1985,5
"phased",1985,1
"closed",1985,3
"nominees",1985,1
"limit",1985,2
"youll",1985,1
"corys",1985,1
"industries",1985,2
"relcs",1985,1
"joy",1985,1
"kee",1985,1
"ship",1985,3
"vitamin",1985,1
"spared",1985,1
"job",1985,1
"key",1985,6
"jog",1985,1
"police",1985,13
"precious",1985,1
"lawsuit",1985,1
"monitor",1985,3
"hits",1985,7
"figured",1985,1
"instant",1985,1
"robberies",1985,2
"joke",1985,1
"invited",1985,3
"recorders",1985,1
"equal",1985,1
"minds",1985,2
"display",1985,1
"april",1985,1
"succeed",1985,1
"keppei",1985,1
"tactical",1985,1
"kinds",1985,1
"cj",1985,1
"opposition",1985,2
"wall",1985,3
"ships",1985,1
"denim",1985,1
"disarmament",1985,1
"solve",1985,1
"ushering",1985,1
"running",1985,1
"yishun",1985,1
"gave",1985,1
"clash",1985,1
"table",1985,1
"earning",1985,2
"ad",1985,3
"quit",1985,2
"outsider",1985,1
"prelude",1985,1
"deaths",1985,1
"quotas",1985,1
"cent",1985,1
"imagery",1985,1
"treat",1985,1
"poet",1985,1
"proposal",1985,2
"cop",1985,1
"painted",1985,1
"otb",1985,4
"caddy",1985,1
"schoolgirls",1985,1
"scrutiny",1985,1
"bulk",1985,1
"controller",1985,2
"shortfall",1985,2
"smoking",1985,1
"atlanta",1985,2
"general",1985,1
"swoops",1985,1
"homes",1985,7
"laser",1985,2
"readied",1985,1
"loophole",1985,1
"runway",1985,1
"sultan",1985,4
"choices",1985,1
"secrets",1985,2
"promoted",1985,1
"revisited",1985,3
"ow",1985,1
"pits",1985,1
"restoration",1985,1
"britains",1985,1
"blood",1985,3
"eruption",1985,2
"site",1985,2
"vs",1985,1
"optimistic",1985,1
"lifetime",1985,2
"claimed",1985,1
"partner",1985,2
"halt",1985,1
"denial",1985,1
"productivity",1985,3
"cables",1985,1
"began",1985,1
"lanes",1985,2
"malays",1985,4
"tripoli",1985,1
"romance",1985,1
"unity",1985,2
"tumbling",1985,2
"casualty",1985,1
"underground",1985,3
"party",1985,4
"terrorism",1985,1
"gets",1985,26
"solution",1985,1
"discourages",1985,2
"tighten",1985,1
"injects",1985,1
"bali",1985,2
"kgb",1985,1
"drink",1985,1
"automation",1985,1
"hangman",1985,1
"strated",1985,1
"student",1985,4
"vault",1985,1
"fierce",1985,1
"afghan",1985,1
"judgment",1985,1
"endearing",1985,1
"destruction",1985,1
"rollers",1985,1
"indonesia",1985,4
"fighting",1985,1
"thought",1985,2
"oops",1985,1
"sets",1985,3
"hazard",1985,1
"position",1985,1
"muscle",1985,1
"soviet",1985,5
"drawing",1985,1
"usual",1985,1
"ny",1985,1
"bottlers",1985,1
"less",1985,3
"glut",1985,2
"executive",1985,1
"seats",1985,2
"laurel",1985,1
"narcotics",1985,1
"spells",1985,2
"tontos",1985,1
"ads",1985,1
"wee",1985,3
"wed",1985,1
"supply",1985,1
"sky",1985,2
"wen",1985,1
"capabilities",1985,1
"outlines",1985,1
"arrest",1985,2
"other",1985,3
"citizen",1985,1
"smart",1985,1
"tests",1985,4
"petrochemical",1985,1
"sick",1985,2
"myth",1985,3
"government",1985,11
"sabahs",1985,1
"know",1985,3
"burden",1985,1
"gambling",1985,1
"press",1985,4
"taking",1985,2
"passable",1985,1
"loss",1985,1
"success",1985,9
"chairs",1985,1
"starry",1985,2
"future",1985,5
"loses",1985,2
"garage",1985,1
"uganda",1985,1
"lose",1985,3
"bane",1985,1
"become",1985,3
"works",1985,1
"soft",1985,2
"page",1985,5
"transralated",1985,1
"accessible",1985,1
"wenders",1985,1
"church",1985,1
"thief",1985,1
"hail",1985,3
"growth",1985,6
"export",1985,3
"home",1985,19
"peter",1985,2
"ballot",1985,1
"scales",1985,1
"fizz",1985,1
"monday",1985,1
"avoid",1985,2
"delightful",1985,1
"busters",1985,1
"rewarding",1985,1
"does",1985,2
"bosses",1985,15
"liberia",1985,1
"leader",1985,7
"conference",1985,2
"noise",1985,1
"reveal",1985,1
"journal",1985,1
"bowling",1985,1
"pressure",1985,3
"murdered",1985,1
"loans",1985,1
"dhana",1985,5
"jam",1985,1
"rare",1985,1
"puts",1985,1
"embryos",1985,1
"universe",1985,1
"urged",1985,3
"surge",1985,1
"union",1985,7
"extortioner",1985,1
"seeds",1985,1
"urges",1985,1
"tongue",1985,2
"upward",1985,1
"tome",1985,1
"own",1985,3
"creativity",1985,1
"vulgarity",1985,1
"washington",1985,1
"zooms",1985,1
"received",1985,1
"raquel",1985,1
"chris",1985,1
"guard",1985,2
"promise",1985,1
"curries",1985,1
"registration",1985,1
"roads",1985,1
"couldnt",1985,3
"managing",1985,1
"£or",1985,1
"rushed",1985,1
"transfer",1985,1
"housing",1985,4
"secret",1985,2
"spots",1985,2
"rcs",1985,1
"doing",1985,1
"threat",1985,1
"pool",1985,1
"biggest",1985,1
"dynamite",1985,1
"appe",1985,1
"function",1985,1
"philips",1985,1
"buy",1985,3
"interest",1985,3
"peng",1985,1
"bus",1985,4
"coke",1985,2
"potong",1985,1
"hu",1985,7
"hk",1985,3
"rajas",1985,2
"construction",1985,1
"goals",1985,3
"courts",1985,1
"telvision",1985,1
"highest",1985,1
"bug",1985,1
"witness",1985,1
"made",1985,8
"places",1985,3
"bumi",1985,1
"relents",1985,1
"official",1985,1
"smooth",1985,1
"triumphant",1985,1
"siddhi",1985,2
"record",1985,10
"stories",1985,1
"ruling",1985,1
"problem",1985,2
"piece",1985,1
"minutes",1985,2
"thorn",1985,1
"bearing",1985,1
"settled",1985,1
"soccers",1985,1
"begun",1985,1
"buffs",1985,1
"fingertips",1985,1
"pie",1985,1
"pig",1985,1
"education",1985,2
"campus",1985,2
"deeper",1985,1
"conspired",1985,1
"compared",1985,1
"chua",1985,1
"book",1985,4
"boom",1985,2
"boon",1985,3
"incubating",1985,1
"singers",1985,1
"pension",1985,3
"stat",1985,3
"repeat",1985,1
"star",1985,4
"traumatic",1985,1
"class",1985,1
"june",1985,1
"stay",1985,3
"species",1985,1
"chance",1985,6
"indonesias",1985,1
"deter",1985,2
"friends",1985,7
"opened",1985,2
"ghost",1985,1
"insipid",1985,1
"ranks",1985,1
"baker",1985,1
"kanji",1985,1
"jab",1985,1
"hikes",1985,2
"write",1985,1
"tonnes",1985,1
"architect",1985,1
"gardens",1985,1
"brokers",1985,1
"chinas",1986,1
"todays",1986,4
"dynamic",1986,1
"foul",1986,1
"extends",1986,1
"protest",1986,3
"sleep",1986,3
"asian",1986,2
"controversial",1986,1
"nwc",1986,4
"saved",1986,4
"asiad",1986,1
"looking",1986,5
"votes",1986,2
"instructor",1986,1
"sogo",1986,1
"ceases",1986,1
"aug",1986,1
"marcos",1986,14
"electricity",1986,1
"tremors",1986,1
"swan",1986,12
"opener",1986,1
"swap",1986,1
"teaching",1986,1
"sorry",1986,1
"cruising",1986,1
"rescue",1986,5
"void",1986,1
"rise",1986,6
"smack",1986,1
"reforms",1986,1
"creditors",1986,2
"affect",1986,1
"stabbed",1986,2
"tickets",1986,1
"school",1986,3
"baking",1986,1
"prize",1986,1
"skills",1986,2
"supports",1986,1
"companies",1986,3
"solution",1986,2
"sri",1986,1
"debris",1986,1
"succession",1986,1
"indices",1986,1
"tours",1986,2
"shows",1986,1
"triumph",1986,1
"enjoy",1986,1
"force",1986,4
"leaders",1986,6
"tired",1986,1
"phones",1986,1
"warns",1986,4
"guidelines",1986,3
"feathers",1986,1
"japanese",1986,9
"nair",1986,1
"elections",1986,1
"lian",1986,1
"second",1986,7
"street",1986,2
"colourful",1986,1
"machines",1986,2
"blue",1986,1
"hide",1986,1
"hate",1986,1
"cooking",1986,1
"asia",1986,3
"victims",1986,2
"lights",1986,1
"bonuses",1986,1
"toll",1986,5
"new",1986,57
"tips",1986,1
"neu",1986,1
"seeks",1986,5
"told",1986,15
"niche",1986,1
"hero",1986,3
"screams",1986,1
"reporter",1986,1
"incentives",1986,4
"human",1986,2
"theatrette",1986,1
"fronts",1986,2
"pata",1986,1
"china",1986,4
"possibility",1986,1
"active",1986,1
"celebration",1986,2
"dry",1986,1
"kids",1986,1
"swing",1986,2
"items",1986,3
"study",1986,4
"changed",1986,1
"envoy",1986,3
"piercing",1986,1
"reports",1986,2
"adopt",1986,1
"golds",1986,2
"credit",1986,3
"jogging",1986,1
"drm",1986,1
"yield",1986,1
"natures",1986,1
"military",1986,3
"engineers",1986,1
"changes",1986,9
"conman",1986,1
"straw",1986,1
"reagan",1986,7
"treatment",1986,1
"brought",1986,2
"uncivil",1986,1
"cons",1986,1
"guests",1986,2
"removal",1986,1
"landscape",1986,1
"plot",1986,1
"cheating",1986,4
"hospital",1986,3
"achieve",1986,1
"hanoi",1986,2
"arms",1986,4
"call",1986,12
"strike",1986,1
"survive",1986,1
"tell",1986,5
"preserved",1986,1
"evening",1986,1
"brings",1986,1
"musa",1986,2
"chubby",1986,1
"wars",1986,1
"award",1986,2
"hurt",1986,5
"grief",1986,1
"phone",1986,2
"warm",1986,1
"varsity",1986,1
"tying",1986,1
"exco",1986,3
"pacts",1986,1
"hold",1986,2
"regan",1986,2
"rangoon",1986,1
"rook",1986,1
"word",1986,4
"room",1986,1
"permits",1986,1
"mo",1986,2
"work",1986,15
"nakasone",1986,8
"mw",1986,1
"mv",1986,1
"era",1986,2
"mr",1986,4
"recipes",1986,1
"shook",1986,1
"salesman",1986,1
"give",1986,9
"botha",1986,1
"india",1986,1
"dragons",1986,1
"currency",1986,1
"soars",1986,1
"reviewing",1986,1
"want",1986,6
"seoul",1986,2
"david",1986,2
"association",1986,3
"scales",1986,1
"end",1986,6
"railbus",1986,1
"thing",1986,2
"gatt",1986,1
"song",1986,4
"nuts",1986,1
"feature",1986,1
"hellos",1986,1
"machine",1986,1
"methanol",1986,1
"answer",1986,2
"resignation",1986,1
"fever",1986,1
"lah",1986,1
"elizabeth",1986,1
"beauty",1986,1
"lab",1986,1
"customs",1986,2
"furama",1986,1
"sentencing",1986,1
"president",1986,10
"law",1986,11
"arch",1986,1
"extortion",1986,1
"types",1986,1
"karachi",1986,1
"testify",1986,1
"third",1986,8
"sets",1986,2
"wins",1986,6
"youths",1986,1
"nympho",1986,1
"scare",1986,1
"greek",1986,1
"sons",1986,1
"frequent",1986,1
"goodbye",1986,1
"enter",1986,1
"fan",1986,2
"first",1986,11
"order",1986,4
"wine",1986,2
"wur",1986,1
"singaporean",1986,2
"decide",1986,1
"office",1986,3
"consent",1986,1
"fall",1986,2
"zen",1986,1
"thousands",1986,1
"suspend",1986,2
"japan",1986,12
"nets",1986,2
"mayor",1986,1
"fads",1986,1
"lifeline",1986,1
"highlights",1986,1
"fleeing",1986,1
"discredit",1986,1
"writing",1986,2
"better",1986,5
"uob",1986,1
"persist",1986,1
"carve",1986,1
"weeks",1986,5
"easier",1986,2
"damages",1986,1
"donors",1986,2
"coffee",1986,1
"affected",1986,3
"tourist",1986,1
"bans",1986,3
"grand",1986,3
"break",1986,1
"band",1986,1
"bang",1986,1
"hinterland",1986,1
"schools",1986,4
"fear",1986,2
"tourism",1986,3
"bank",1986,18
"scholar",1986,1
"shadows",1986,1
"govts",1986,1
"demotion",1986,1
"meat",1986,1
"recovery",1986,2
"hqs",1986,1
"arrested",1986,5
"grows",1986,1
"mounts",1986,1
"hawkers",1986,2
"european",1986,1
"side",1986,1
"luck",1986,2
"voyager",1986,1
"signing",1986,1
"schemes",1986,1
"financial",1986,1
"independent",1986,1
"councils",1986,2
"venue",1986,1
"crimes",1986,1
"stockbrokers",1986,1
"allan",1986,1
"january",1986,2
"aide",1986,1
"tip",1986,2
"used",1986,1
"trading",1986,6
"hanged",1986,1
"singapura",1986,1
"aids",1986,6
"flock",1986,1
"saturday",1986,2
"goh",1986,1
"driving",1986,3
"videotape",1986,1
"open",1986,7
"tried",1986,1
"nicklaus",1986,1
"george",1986,1
"method",1986,1
"precision",1986,1
"medicine",1986,1
"got",1986,4
"size",1986,1
"strategist",1986,1
"foundation",1986,1
"associate",1986,1
"veto",1986,1
"platini",1986,1
"fugitive",1986,1
"free",1986,13
"standard",1986,2
"nti",1986,1
"assures",1986,2
"tiam",1986,1
"kit",1986,1
"storm",1986,2
"aisle",1986,1
"ok",1986,1
"crushed",1986,1
"starts",1986,4
"atm",1986,1
"days",1986,7
"ministries",1986,1
"levels",1986,2
"programme",1986,1
"caught",1986,3
"warden",1986,1
"industrial",1986,1
"attractions",1986,1
"chia",1986,1
"encouraging",1986,1
"rank",1986,1
"hearing",1986,6
"restrict",1986,1
"fantasy",1986,1
"chingay",1986,1
"adopted",1986,1
"scissors",1986,1
"comic",1986,1
"curing",1986,1
"grads",1986,2
"service",1986,8
"rejects",1986,3
"top",1986,11
"girls",1986,4
"heights",1986,1
"needed",1986,2
"toh",1986,2
"rates",1986,5
"blossoms",1986,1
"tom",1986,1
"corpus",1986,1
"john",1986,1
"hawke",1986,2
"cccs",1986,1
"curtains",1986,1
"murder",1986,5
"collapse",1986,2
"gsp",1986,2
"bounty",1986,1
"took",1986,1
"rejected",1986,1
"technique",1986,1
"task",1986,1
"devan",1986,1
"unsaid",1986,1
"begins",1986,3
"trek",1986,1
"target",1986,3
"rampage",1986,1
"crosses",1986,1
"tree",1986,2
"likely",1986,8
"tourists",1986,2
"project",1986,1
"matter",1986,1
"idle",1986,1
"flame",1986,1
"letters",1986,5
"feeling",1986,2
"powers",1986,2
"minus",1986,1
"acquisition",1986,1
"perspective",1986,1
"fashion",1986,4
"sees",1986,1
"palace",1986,1
"rattle",1986,1
"modern",1986,1
"mind",1986,1
"mine",1986,1
"untrained",1986,1
"coolies",1986,1
"rap",1986,1
"crew",1986,1
"seek",1986,4
"tells",1986,5
"person",1986,1
"cope",1986,1
"sound",1986,3
"hearty",1986,1
"forces",1986,1
"paris",1986,1
"reflections",1986,1
"rides",1986,1
"concedes",1986,1
"detained",1986,1
"lion",1986,2
"citizens",1986,1
"summu",1986,1
"relook",1986,1
"theatres",1986,1
"spouses",1986,1
"germany",1986,1
"letter",1986,1
"entry",1986,1
"autopsy",1986,1
"promotions",1986,1
"peers",1986,1
"released",1986,1
"alarm",1986,3
"camp",1986,1
"dog",1986,1
"crowd",1986,1
"yours",1986,1
"swamp",1986,1
"points",1986,19
"appraisal",1986,1
"teck",1986,6
"yann",1986,1
"voting",1986,2
"consumer",1986,1
"sum",1986,1
"marvel",1986,1
"beaten",1986,1
"bomb",1986,2
"pope",1986,2
"saga",1986,1
"penang",1986,5
"probe",1986,8
"levy",1986,1
"prix",1986,1
"chartered",1986,1
"radio",1986,3
"solutions",1986,1
"stepping",1986,1
"earth",1986,1
"bail",1986,3
"enjoyed",1986,1
"lessons",1986,3
"charity",1986,1
"judges",1986,1
"appliances",1986,1
"elite",1986,1
"unemployment",1986,1
"bust",1986,2
"mens",1986,1
"rich",1986,2
"lodge",1986,1
"adequate",1986,1
"meng",1986,1
"jailed",1986,8
"personality",1986,1
"exports",1986,2
"wide",1986,1
"conduct",1986,1
"stop",1986,10
"leisure",1986,1
"yielded",1986,1
"throuqh",1986,1
"report",1986,12
"dr",1986,23
"fabrics",1986,1
"peyton",1986,1
"rebirth",1986,1
"bar",1986,2
"countries",1986,2
"racing",1986,2
"disco",1986,1
"bad",1986,4
"ban",1986,7
"bao",1986,1
"fertility",1986,1
"flagged",1986,1
"thumbs",1986,1
"disaster",1986,1
"specialist",1986,1
"reported",1986,1
"linchpin",1986,1
"detection",1986,1
"habib",1986,1
"allure",1986,1
"corrupt",1986,1
"yes",1986,5
"best",1986,8
"subject",1986,1
"bunting",1986,1
"said",1986,1
"draws",1986,1
"guilt",1986,1
"lots",1986,2
"festive",1986,2
"causeway",1986,3
"shocks",1986,1
"future",1986,3
"shultz",1986,4
"pickings",1986,1
"mum",1986,5
"babas",1986,1
"discovery",1986,2
"tamed",1986,1
"men",1986,10
"terms",1986,3
"nature",1986,1
"boss",1986,1
"cut",1986,20
"drew",1986,1
"wp",1986,1
"news",1986,3
"debt",1986,2
"tyranny",1986,1
"cadres",1986,1
"goddess",1986,1
"planner",1986,1
"wasnt",1986,1
"ill",1986,3
"cup",1986,18
"players",1986,1
"sleeps",1986,1
"games",1986,3
"tolentino",1986,1
"faces",1986,6
"studio",1986,1
"contribution",1986,1
"asked",1986,3
"con",1986,1
"emporium",1986,2
"tough",1986,9
"jaya",1986,4
"irresponsible",1986,1
"hubbys",1986,1
"aquino",1986,9
"pregnancy",1986,2
"trust",1986,2
"japans",1986,2
"jobless",1986,2
"puts",1986,3
"basis",1986,1
"union",1986,2
"been",1986,11
"much",1986,6
"interest",1986,9
"privilege",1986,2
"flexible",1986,2
"fry",1986,1
"thrice",1986,1
"questioned",1986,2
"life",1986,14
"families",1986,1
"innocent",1986,1
"attacked",1986,1
"drugs",1986,1
"worker",1986,4
"search",1986,1
"mca",1986,3
"shattering",1986,1
"fest",1986,2
"lift",1986,6
"rowers",1986,1
"child",1986,5
"catch",1986,1
"worked",1986,2
"spin",1986,1
"tonight",1986,6
"save",1986,3
"istana",1986,1
"presidency",1986,1
"tang",1986,1
"teenager",1986,2
"air",1986,6
"teachers",1986,2
"seeds",1986,1
"aid",1986,4
"property",1986,6
"tans",1986,1
"leaves",1986,4
"rent",1986,1
"economics",1986,1
"mexico",1986,3
"holdings",1986,1
"fakes",1986,1
"ii",1986,1
"player",1986,1
"cant",1986,6
"straits",1986,6
"im",1986,2
"uncle",1986,1
"madonna",1986,1
"hong",1986,1
"things",1986,3
"make",1986,10
"wound",1986,2
"split",1986,1
"babies",1986,2
"big",1986,23
"wizzes",1986,1
"several",1986,3
"bid",1986,7
"disciplining",1986,1
"meets",1986,4
"devalues",1986,1
"raid",1986,3
"nic",1986,1
"declaring",1986,1
"tops",1986,2
"hand",1986,2
"delight",1986,1
"dengue",1986,1
"kio",1986,1
"kin",1986,2
"ownership",1986,1
"advisers",1986,1
"pioneers",1986,2
"tyson",1986,1
"sinsins",1986,1
"thoughts",1986,1
"europes",1986,1
"scenario",1986,1
"immaterial",1986,1
"paralysed",1986,1
"youre",1986,1
"smokes",1986,1
"resettlement",1986,1
"ocean",1986,1
"beecham",1986,1
"savings",1986,6
"rome",1986,1
"inward",1986,1
"centres",1986,3
"camps",1986,1
"corporate",1986,1
"investments",1986,2
"wider",1986,1
"left",1986,2
"proposed",1986,5
"sentence",1986,1
"photo",1986,2
"aside",1986,1
"govt",1986,31
"identify",1986,1
"thanks",1986,5
"victim",1986,3
"facts",1986,3
"plight",1986,1
"envoys",1986,1
"ocbc",1986,1
"adding",1986,1
"buyers",1986,3
"ham",1986,1
"candidate",1986,1
"dearer",1986,2
"salutes",1986,1
"ease",1986,1
"fared",1986,1
"waitress",1986,1
"spread",1986,1
"board",1986,6
"easy",1986,2
"prison",1986,1
"fares",1986,1
"hat",1986,1
"expelled",1986,1
"haw",1986,2
"bachelorhood",1986,1
"stpb",1986,1
"quirk",1986,1
"darlings",1986,1
"survival",1986,1
"psle",1986,1
"looks",1986,3
"khoos",1986,1
"arab",1986,1
"birth",1986,2
"judge",1986,1
